indice,b_scipy_float64,b_cmsis_float32_equivalente
1455,2.15555244833317205e-17,2.15555243979377248e-17
1456,-2.38367844892533774e-04,-2.38367851125076413e-04
1457,-4.54460743697811839e-04,-4.54460736364126205e-04
1458,-6.26969048759423806e-04,-6.26969034783542156e-04
1459,-7.38760951613186560e-04,-7.38760980311781168e-04
1460,-7.78583391278587556e-04,-7.78583402279764414e-04
1461,-7.42193875472837387e-04,-7.42193893529474735e-04
1462,-6.32809463880142542e-04,-6.32809475064277649e-04
1463,-4.60825665433445915e-04,-4.60825656773522496e-04
1464,-2.42829452327624753e-04,-2.42829453782178462e-04
1465,-4.53766556947556697e-18,-4.53766551346275647e-18
1466,2.43948699308199363e-04,2.43948699790053070e-04
1467,4.65083516393762257e-04,4.65083518065512180e-04
1468,6.41600047022074368e-04,6.41600054223090410e-04
1469,7.55972343101655423e-04,7.55972345359623432e-04
1470,7.96692589782030066e-04,7.96692562289535999e-04
1471,7.59428084275182245e-04,7.59428075980395079e-04
1472,6.47479280481515142e-04,6.47479260805994272e-04
1473,4.71490741447446382e-04,4.71490755444392562e-04
1474,2.48439958888034172e-04,2.48439959250390530e-04
1475,2.60646621753028703e-17,2.60646629336153650e-17
1476,-2.49566153881897136e-04,-2.49566161073744297e-04
1477,-4.75775023653959004e-04,-4.75775013910606503e-04
1478,-6.56324430907727374e-04,-6.56324438750743866e-04
1479,-7.73292077877421710e-04,-7.73292093072086573e-04
1480,-8.14914190217085380e-04,-8.14914179500192404e-04
1481,-7.76767746383973763e-04,-7.76767730712890625e-04
1482,-6.62237566005673952e-04,-6.62237580399960279e-04
1483,-4.82219193790908002e-04,-4.82219184050336480e-04
1484,-2.54083309670559974e-04,-2.54083308391273022e-04
1485,-4.69256657631417917e-18,-4.69256666369188664e-18
1486,2.55215498909582581e-04,2.55215505603700876e-04
1487,4.86526278916495081e-04,4.86526289023458958e-04
1488,6.71129792845100788e-04,6.71129790134727955e-04
1489,7.90705524729611270e-04,7.90705496910959482e-04
1490,8.33232761037813762e-04,8.33232770673930645e-04
1491,7.94198140643732962e-04,7.94198131188750267e-04
1492,6.77071759860957152e-04,6.77071744576096535e-04
1493,4.93001869141963442e-04,4.93001891300082207e-04
1494,2.59754678080560729e-04,2.59754684520885348e-04
1495,3.73346370494707128e-17,3.73346381289032939e-17
1496,-2.60891879158377249e-04,-2.60891887592151761e-04
1497,-4.97328019913650379e-04,-4.97328001074492931e-04
1498,-6.86003347322485034e-04,-6.86003360897302628e-04
1499,-8.08197609967621199e-04,-8.08197597507387400e-04
1500,-8.51632407373204025e-04,-8.51632386911660433e-04
1501,-8.11704107092626006e-04,-8.11704085208475590e-04
1502,-6.91968929764277016e-04,-6.91968947649002075e-04
1503,-5.03829345283323435e-04,-5.03829331137239933e-04
1504,-2.65449096768546585e-04,-2.65449110884219408e-04
1505,2.03378012449355841e-18,2.03378007989254420e-18
1506,2.66590299875182392e-04,2.66590301180258393e-04
1507,5.08170720181403833e-04,5.08170691318809986e-04
1508,7.00931946836272812e-04,7.00931937899440527e-04
1509,8.25752836299951725e-04,8.25752853415906429e-04
1510,8.70096791009016424e-04,8.70096788275986910e-04
1511,8.29270066095805810e-04,8.29270051326602697e-04
1512,7.06915788123049587e-04,7.06915801856666803e-04
1513,5.14691943084241840e-04,5.14691928401589394e-04
1514,2.71161463969463233e-04,2.71161465207114816e-04
1515,3.95217974853403844e-17,3.95217963127221050e-17
1516,-2.72305633208850401e-04,-2.72305624093860388e-04
1517,-5.19044601351698769e-04,-5.19044580869376659e-04
1518,-7.15902098917405873e-04,-7.15902075171470642e-04
1519,-8.43355302973316525e-04,-8.43355315737426281e-04
1520,-8.88609151696758402e-04,-8.88609152752906084e-04
1521,-8.46880038733305784e-04,-8.46880022436380386e-04
1522,-7.21898709485804639e-04,-7.21898686606436968e-04
1523,-5.25579739253926822e-04,-5.25579729583114386e-04
1524,-2.76886550248833210e-04,-2.76886537903919816e-04
1525,1.35915018254431494e-17,1.35915014249904664e-17
1526,2.78032625035014248e-04,2.78032617643475533e-04
1527,5.29939646210941524e-04,5.29939658008515835e-04
1528,7.30899984207888822e-04,7.30899977497756481e-04
1529,8.60988727145467676e-04,8.60988744534552097e-04
1530,9.07152329752042449e-04,9.07152309082448483e-04
1531,8.64517668416124401e-04,8.64517642185091972e-04
1532,7.36903749030291800e-04,7.36903748475015163e-04
1533,5.36482579850141661e-04,5.36482606548815966e-04
1534,2.82619005642345761e-04,2.82619002973660827e-04
1535,5.34650979416793608e-17,5.34650968250507616e-17
1536,-2.83765902174640825e-04,-2.83765897620469332e-04
1537,-5.40845612502429828e-04,-5.40845619980245829e-04
1538,-7.45911475560032144e-04,-7.45911500416696072e-04
1539,-8.78636466455207056e-04,-8.78636492416262627e-04
1540,-9.25708789911657915e-04,-9.25708794966340065e-04
1541,-8.82166243690186503e-04,-8.82166263181716204e-04
1542,-7.51916662063702190e-04,-7.51916668377816677e-04
1543,-5.47390094516982920e-04,-5.47390081919729710e-04
1544,-2.88353367180311853e-04,-2.88353359792381525e-04
1545,1.50288661820555321e-17,1.50288658784636484e-17
1546,2.89499979992074389e-04,2.89499992504715919e-04
1547,5.51752047451555244e-04,5.51752047613263130e-04
1548,7.60922158124877372e-04,7.60922150220721960e-04
1549,8.96281542752709712e-04,8.96281562745571136e-04
1550,9.44260646403208563e-04,9.44260624237358570e-04
1551,8.99808722194847315e-04,8.99808714166283607e-04
1552,7.66922924496379150e-04,7.66922952607274055e-04
1553,5.58291711431658307e-04,5.58291736524552107e-04
1554,2.94084066780339354e-04,2.94084078632295132e-04
1555,7.27869396726795758e-17,7.27869374384360176e-17
1556,-2.95229270361872364e-04,-2.95229256153106689e-04
1557,-5.62648302985935614e-04,-5.62648288905620575e-04
1558,-7.75917350396159019e-04,-7.75917374994605780e-04
1559,-9.13906666946925233e-04,-9.13906667847186327e-04
1560,-9.62789689187298838e-04,-9.62789694312959909e-04
1561,-9.17427755727781525e-04,-9.17427765671163797e-04
1562,-7.81907754257879658e-04,-7.81907758209854364e-04
1563,-5.69176672928418622e-04,-5.69176685530692339e-04
1564,-2.99805439498233698e-04,-2.99805426038801670e-04
1565,1.69379785676649009e-17,1.69379788799013350e-17
1566,3.00948089986906482e-04,3.00948100630193949e-04
1567,5.73523551625418240e-04,5.73523575440049171e-04
1568,7.90882126169040840e-04,7.90882098954170942e-04
1569,9.31494264925873498e-04,9.31494287215173244e-04
1570,9.81277411320731182e-04,9.81277436949312687e-04
1571,9.35005716373951841e-04,9.35005722567439079e-04
1572,7.96856133610047155e-04,7.96856125816702843e-04
1573,5.80034051775915800e-04,5.80034044105559587e-04
1574,3.05511732116606877e-04,3.05511726764962077e-04
1575,6.58244345369591150e-17,6.58244324911240756e-17
1576,-3.06650669055649533e-04,-3.06650676066055894e-04
1577,-5.84366803008584115e-04,-5.84366789553314447e-04
1578,-8.05801337374389905e-04,-8.05801362730562687e-04
1579,-9.49026504498473437e-04,-9.49026492889970541e-04
1580,-9.99705037390324382e-04,-9.99705051071941853e-04
1581,-9.52524723645969810e-04,-9.52524715103209019e-04
1582,-8.11752832318442686e-04,-8.11752805020660162e-04
1583,-5.90852768071068878e-04,-5.90852752793580294e-04
1584,-3.11197112060211895e-04,-3.11197101837024093e-04
1585,4.06158657848716232e-17,4.06158650955541420e-17
1586,3.12331160217355552e-04,3.12331161694601178e-04
1587,5.95166921027217113e-04,5.95166929997503757e-04
1588,8.20659637740868203e-04,8.20659624878317118e-04
1589,9.66485323307044440e-04,9.66485298704355955e-04
1590,1.01805355295943008e-03,1.01805350277572870e-03
1591,9.69966672583546748e-04,9.69966698903590441e-04
1592,8.26582431633599924e-04,8.26582428999245167e-04
1593,6.01621606720250421e-04,6.01621635723859072e-04
1594,3.16855676614651244e-04,3.16855672281235456e-04
1595,7.80596424077994985e-17,7.80596447432001326e-17
1596,-3.17983647862347572e-04,-3.17983649438247085e-04
1597,-6.05912641530011631e-04,-6.05912646278738976e-04
1598,-8.35441507240537251e-04,-8.35441518574953079e-04
1599,-9.83852457651759492e-04,-9.83852427452802658e-04
1600,-1.03630373496975750e-03,-1.03630369994789362e-03
1601,-9.87313262753738985e-04,-9.87313222140073776e-04
1602,-8.41329349034598351e-04,-8.41329339891672134e-04
1603,-6.12329235469448083e-04,-6.12329225987195969e-04
1604,-3.22481462433843826e-04,-3.22481471812352538e-04
1605,3.80149647797165519e-17,3.80149644042261073e-17
1606,3.23602157682486029e-04,3.23602143907919526e-04
1607,6.16592590563761096e-04,6.16592587903141975e-04
1608,8.50131277263548773e-04,8.50131269544363022e-04
1609,1.00110947216987311e-03,1.00110948551446199e-03
1610,1.05443618303245851e-03,1.05443620122969151e-03
1611,1.00454602809317475e-03,1.00454606581479311e-03
1612,8.55977863682150708e-04,8.55977879837155342e-04
1613,6.22964223446911629e-04,6.22964231297373772e-04
1614,3.28068455314073598e-04,3.28068446833640337e-04
1615,-4.55411741655060004e-17,-4.55411730866582364e-17
1616,-3.29180666497997352e-04,-3.29180678818374872e-04
1617,-6.27195303108225789e-04,-6.27195287961512804e-04
1618,-8.64713156473096009e-04,-8.64713161718100309e-04
1619,-1.01823779030374580e-03,-1.01823778823018074e-03
1620,-1.07243135154541517e-03,-1.07243133243173361e-03
1621,-1.02164636752667811e-03,-1.02164631243795156e-03
1622,-8.70512142528538386e-04,-8.70512158144265413e-04
1623,-6.33515060177925653e-04,-6.33515068329870701e-04
1624,-3.33610600214544271e-04,-3.33610601956024766e-04
1625,4.95621595364995095e-17,4.95621609100050579e-17
1626,3.34713112322823506e-04,3.34713113261386752e-04
1627,6.37709242270319992e-04,6.37709221336990595e-04
1628,8.79171257279822435e-04,8.79171246197074652e-04
1629,1.03521872549566167e-03,1.03521870914846659e-03
1630,1.09026958256342268e-03,1.09026953577995300e-03
1631,1.03859557629848573e-03,1.03859556838870049e-03
1632,8.84916267025481285e-04,8.84916284121572971e-04
1633,6.43970175031245793e-04,6.43970153760164976e-04
1634,3.39101811501990190e-04,3.39101825375109911e-04
1635,-3.45435746016575430e-17,-3.45435752321942186e-17
1636,-3.40193404652933042e-04,-3.40193393640220165e-04
1637,-6.48122818888884978e-04,-6.48122804705053568e-04
1638,-8.93489622883220829e-04,-8.93489632289856672e-04
1639,-1.05203351303598106e-03,-1.05203350540250540e-03
1640,-1.10793113935279226e-03,-1.10793113708496094e-03
1641,-1.05537487794351041e-03,-1.05537485796958208e-03
1642,-8.99174260373392423e-04,-8.99174250662326813e-04
1643,-6.54317957052572355e-04,-6.54317962471395731e-04
1644,-3.44535983397468255e-04,-3.44535976182669401e-04
1645,6.05330543950456945e-17,6.05330573742958640e-17
1646,3.45615434949790611e-04,3.45615437254309654e-04
1647,6.58424411512715407e-04,6.58424396533519030e-04
1648,9.07652254812960991e-04,9.07652254682034254e-04
1649,1.06866334249890909e-03,1.06866331771016121e-03
1650,1.12539624055057476e-03,1.12539622932672501e-03
1651,1.07196545683079349e-03,1.07196543831378222e-03
1652,9.13270115247631197e-04,9.13270108867436647e-04
1653,6.64546775142475180e-04,6.64546794723719358e-04
1654,3.49907000600414029e-04,3.49907000781968236e-04
1655,-2.71557683528422066e-17,-2.71557687554932370e-17
1656,-3.50973087297633886e-04,-3.50973074091598392e-04
1657,-6.68602386701736191e-04,-6.68602413497865200e-04
1658,-9.21643140914983876e-04,-9.21643164474517107e-04
1659,-1.08508939068557419e-03,-1.08508940320461988e-03
1660,-1.14264509485578259e-03,-1.14264513831585646e-03
1661,-1.08834849120017780e-03,-1.08834845013916492e-03
1662,-9.27187821942040036e-04,-9.27187793422490358e-04
1663,-6.74644998529770439e-04,-6.74645008984953165e-04
1664,-3.55208749067461465e-04,-3.55208758264780045e-04
1665,7.53200843401703058e-17,7.53200821114286087e-17
1666,3.56260249209361380e-04,3.56260250555351377e-04
1667,6.78645119606846418e-04,6.78645097650587559e-04
1668,9.35446283709885813e-04,9.35446296352893114e-04
1669,1.10129285500571838e-03,1.10129290260374546e-03
1670,1.15965793616628937e-03,1.15965795703232288e-03
1671,1.10450518662112500e-03,1.10450515057891607e-03
1672,9.40911396860171574e-04,9.40911413636058569e-04
1673,6.84601017496396435e-04,6.84601021930575371e-04
1674,3.60435126918540931e-04,3.60435136826708913e-04
1675,6.53344978171665780e-17,6.53344967230313676e-17
1676,-3.61470822556352153e-04,-3.61470825737342238e-04
1677,-6.88541014779849958e-04,-6.88541040290147066e-04
1678,-9.49045729064979101e-04,-9.49045701418071985e-04
1679,-1.11725498721188649e-03,-1.11725495662540197e-03
1680,-1.17641505908622473e-03,-1.17641501128673553e-03
1681,-1.12041680978926706e-03,-1.12041679676622152e-03
1682,-9.54424911292418095e-04,-9.54424904193729162e-04
1683,-6.94403264300872216e-04,-6.94403250236064196e-04
1684,-3.65580055447667189e-04,-3.65580053767189384e-04
1685,-1.42089080527363506e-17,-1.42089082070194337e-17
1686,3.66598734595199925e-04,3.66598746040835977e-04
1687,6.98278527165172502e-04,6.98278541676700115e-04
1688,9.62425595106319192e-04,9.62425605393946171e-04
1689,1.13295712741453918e-03,1.13295717164874077e-03
1690,1.19289685471171279e-03,1.19289685972034931e-03
1691,1.13606472258650755e-03,1.13606476224958897e-03
1692,9.67712520404892594e-04,9.67712549027055502e-04
1693,7.04040234254865792e-04,7.04040226992219687e-04
1694,3.70637490208505023e-04,3.70637484593316913e-04
1695,-1.04383375305323239e-17,-1.04383377335944656e-17
1696,-3.71637949067576555e-04,-3.71637957869097590e-04
1697,-7.07846183220313201e-04,-7.07846193108707666e-04
1698,-9.75570101305339482e-04,-9.75570117589086294e-04
1699,-1.14838073828877761e-03,-1.14838068839162588e-03
1700,-1.20908384661755938e-03,-1.20908382814377546e-03
1701,-1.15143041631752597e-03,-1.15143042057752609e-03
1702,-9.80758492376388553e-04,-9.80758457444608212e-04
1703,-7.13500506898543481e-04,-7.13500485289841890e-04
1704,-3.75601432151850205e-04,-3.75601433916017413e-04
1705,1.15445618683016435e-17,1.15445619355279693e-17
1706,3.76582477341943405e-04,3.76582465833052993e-04
1707,7.17232602119547845e-04,7.17232585884630680e-04
1708,9.88463597666347374e-04,9.88463638350367546e-04
1709,1.16350743939678831e-03,1.16350746247917414e-03
1710,1.22495672694966033e-03,1.22495670802891254e-03
1711,1.16649554604415524e-03,1.16649549454450607e-03
1712,9.93547237607247035e-04,9.93547262623906136e-04
1713,7.22772767225831367e-04,7.22772791050374508e-04
1714,3.80465938784764251e-04,3.80465935450047255e-04
1715,-8.12385247817842145e-18,-8.12385246526597945e-18
1716,-3.81426389576196908e-04,-3.81426390958949924e-04
1717,-7.26426516981546291e-04,-7.26426544133573771e-04
1718,-1.00109059394853060e-03,-1.00109062623232603e-03
1719,-1.17831904153562666e-03,-1.17831898387521505e-03
1720,-1.24049639254182826e-03,-1.24049640726298094e-03
1721,-1.18124196492926212e-03,-1.18124193977564573e-03
1722,-1.00606333793296153e-03,-1.00606330670416355e-03
1723,-7.31845826905482629e-04,-7.31845851987600327e-04
1724,-3.85225135326032930e-04,-3.85225139325484633e-04
1725,1.44392723828124556e-17,1.44392730445317766e-17
1726,3.86163825867601488e-04,3.86163825169205666e-04
1727,7.35416796076833706e-04,7.35416775569319725e-04
1728,1.01343578884364387e-03,1.01343577262014151e-03
1729,1.19279758103250249e-03,1.19279755745083094e-03
1730,1.25568398096145752e-03,1.25568395014852285e-03
1731,1.19565175850995151e-03,1.19565171189606190e-03
1732,1.01829157576631088e-03,1.01829157210886478e-03
1733,7.40708645447481998e-04,7.40708666853606701e-04
1734,3.89873225828852416e-04,3.89873224776238203e-04
1735,5.78063642403975353e-18,5.78063631913138276e-18
1736,-3.90789007366367229e-04,-3.90789005905389786e-04
1737,-7.44192463955423958e-04,-7.44192453566938639e-04
1738,-1.02548409904425078e-03,-1.02548405993729830e-03
1739,-1.20692535389432158e-03,-1.20692537166178226e-03
1740,-1.27050090640081804e-03,-1.27050094306468964e-03
1741,-1.20970727880922199e-03,-1.20970723219215870e-03
1742,-1.03021696309945699e-03,-1.03021692484617233e-03
1743,-7.49350351259384399e-04,-7.49350350815802813e-04
1744,-3.94404504244470181e-04,-3.94404516555368900e-04
1745,2.08318235941004815e-17,2.08318240800150809e-17
1746,3.95296247323466724e-04,3.95296257920563221e-04
1747,7.52742722445859359e-04,7.52742751501500607e-04
1748,1.03722068812338200e-03,1.03722070343792439e-03
1749,1.22068494973455086e-03,1.22068496420979500e-03
1750,1.28492889531639748e-03,1.28492887597531080e-03
1751,1.22339117820645361e-03,1.22339115478098392e-03
1752,1.04182477028820736e-03,1.04182481300085783e-03
1753,7.57760262542849341e-04,7.57760251872241497e-04
1754,3.98813365396881892e-04,3.98813368519768119e-04
1755,2.85150940771020569e-17,2.85150928540751035e-17
1756,-3.99679962045154592e-04,-3.99679964175447822e-04
1757,-7.61056971471312654e-04,-7.61056959163397551e-04
1758,-1.04863099515611425e-03,-1.04863103479146957e-03
1759,-1.23405928538269818e-03,-1.23405933845788240e-03
1760,-1.29895002173478899e-03,-1.29895005375146866e-03
1761,-1.23668644297396510e-03,-1.23668648302555084e-03
1762,-1.05310055455127747e-03,-1.05310056824237108e-03
1763,-7.65927907973131482e-04,-7.65927892643958330e-04
1764,-4.03094315843522560e-04,-4.03094309149309993e-04
1765,4.51157192267721305e-17,4.51157177016752619e-17
1766,4.03934681726084599e-04,4.03934682253748178e-04
1767,7.69124829629700053e-04,7.69124832004308701e-04
1768,1.05970076300962099e-03,1.05970073491334915e-03
1769,1.24703163809820167e-03,1.24703161418437958e-03
1770,1.31254674212516204e-03,1.31254678126424551e-03
1771,1.24957642640240673e-03,1.24957645311951637e-03
1772,1.06403018810491564e-03,1.06403022073209286e-03
1773,7.73843047114123011e-04,7.73843028582632542e-04
1774,4.07241984590379523e-04,4.07241983339190483e-04
1775,4.80494906468000896e-17,4.80494891063844358e-17
1776,-4.08055061134053165e-04,-4.08055057050660253e-04
1777,-7.76936154485236333e-04,-7.76936125475913286e-04
1778,-1.07041606622834164e-03,-1.07041606679558754e-03
1779,-1.25958567829961691e-03,-1.25958572607487440e-03
1780,-1.32570192975925644e-03,-1.32570194546133280e-03
1781,-1.26204488142026006e-03,-1.26204488333314657e-03
1782,-1.07459988586887031e-03,-1.07459991704672575e-03
1783,-7.81495690509817400e-04,-7.81495706178247929e-04
1784,-4.11251133639005634e-04,-4.11251123296096921e-04
1785,6.65506364321365697e-17,6.65506375119415301e-17
1786,4.12035890117307818e-04,4.12035878980532289e-04
1787,7.84481062519791603e-04,7.84481060691177845e-04
1788,1.08076333844332783e-03,1.08076329343020916e-03
